,Unnamed: 0,input product,output product,value,proportion,component
3918,3918,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",40,0.0047539814594723,Domestically produced inputs
3919,3919,Basic iron and steel,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",21,0.0024958402662229,Domestically produced inputs
3920,3920,Other basic metals and casting,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",38,0.0045162823864986,Domestically produced inputs
3921,3921,Weapons and ammunition,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3922,3922,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",1052,0.1250297123841217,Domestically produced inputs
3923,3923,"Computer, electronic and optical products","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",3,0.0003565486094604,Domestically produced inputs
3924,3924,Electrical equipment,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",14,0.0016638935108153,Domestically produced inputs
3925,3925,Machinery and equipment n.e.c.,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",59,0.0070121226527216,Domestically produced inputs
3926,3926,"Motor vehicles, trailers and semi-trailers","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",1,0.0001188495364868,Domestically produced inputs
3927,3927,Ships and boats,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",10,0.001188495364868,Domestically produced inputs
3928,3928,Air and spacecraft and related machinery,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",15,0.0017827430473021,Domestically produced inputs
3929,3929,Other transport equipment - 30.2/4/9,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",8,0.0009507962918944,Domestically produced inputs
3930,3930,Furniture,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",5,0.000594247682434,Domestically produced inputs
3931,3931,Other manufactured goods,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",2,0.0002376990729736,Domestically produced inputs
3932,3932,Repair and maintenance of ships and boats,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",1,0.0001188495364868,Domestically produced inputs
3933,3933,Repair and maintenance of aircraft and spacecraft,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",3,0.0003565486094604,Domestically produced inputs
3934,3934,Rest of repair; Installation - 33.11-14/17/19/20,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",374,0.044449726646066,Domestically produced inputs
3935,3935,"Electricity, transmission and distribution","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",378,0.0449251247920133,Domestically produced inputs
3936,3936,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",137,0.0162823864986926,Domestically produced inputs
3937,3937,Natural water; water treatment and supply services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",48,0.0057047777513667,Domestically produced inputs
3938,3938,Sewerage services; sewage sludge,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",22,0.0026146898027097,Domestically produced inputs
3939,3939,"Waste collection, treatment and disposal services; materials recovery services","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",31,0.003684335631091,Domestically produced inputs
3940,3940,Remediation services and other waste management services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3941,3941,Construction,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",173,0.0205609698122177,Domestically produced inputs
3942,3942,Wholesale and retail trade and repair services of motor vehicles and motorcycles,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",121,0.0143807939149037,Domestically produced inputs
3943,3943,"Wholesale trade services, except of motor vehicles and motorcycles","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",2145,0.2549322557642025,Domestically produced inputs
3944,3944,"Retail trade services, except of motor vehicles and motorcycles","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",579,0.0688138816258616,Domestically produced inputs
3945,3945,Rail transport services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",14,0.0016638935108153,Domestically produced inputs
3946,3946,"Land transport services and transport services via pipelines, excluding rail transport","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",334,0.0396957451865937,Domestically produced inputs
3947,3947,Water transport services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",3,0.0003565486094604,Domestically produced inputs
3948,3948,Air transport services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",2,0.0002376990729736,Domestically produced inputs
3949,3949,Warehousing and support services for transportation,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",79,0.0093891133824578,Domestically produced inputs
3950,3950,Postal and courier services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",94,0.0111718564297599,Domestically produced inputs
3951,3951,Accommodation services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3952,3952,Food and beverage serving services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",11,0.0013073449013548,Domestically produced inputs
3953,3953,Publishing services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3954,3954,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3955,3955,Telecommunications services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",83,0.009864511528405,Domestically produced inputs
3956,3956,"Computer programming, consultancy and related services","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",51,0.0060613263608271,Domestically produced inputs
3957,3957,Information services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",2,0.0002376990729736,Domestically produced inputs
3958,3958,"Financial services, except insurance and pension funding","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",736,0.0874732588542904,Domestically produced inputs
3959,3959,"Insurance, reinsurance and pension funding services, except compulsory social security","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",11,0.0013073449013548,Domestically produced inputs
3960,3960,Services auxiliary to financial services and insurance services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",34,0.0040408842405514,Domestically produced inputs
3961,3961,Real estate services on a fee or contract basis,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3962,3962,Owner-Occupiers' Housing Services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3963,3963,"Real estate services, excluding on a fee or contract basis and imputed rent","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",290,0.0344663655811742,Domestically produced inputs
3964,3964,Legal services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",49,0.0058236272878535,Domestically produced inputs
3965,3965,"Accounting, bookkeeping and auditing services; tax consulting services","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",8,0.0009507962918944,Domestically produced inputs
3966,3966,Services of head offices; management consulting services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",19,0.0022581411932493,Domestically produced inputs
3967,3967,Architectural and engineering services; technical testing and analysis services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",14,0.0016638935108153,Domestically produced inputs
3968,3968,Scientific research and development services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3969,3969,Advertising and market research services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",59,0.0070121226527216,Domestically produced inputs
3970,3970,"Other professional, scientific and technical services","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",29,0.0034466365581174,Domestically produced inputs
3971,3971,Veterinary services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3972,3972,Rental and leasing services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",81,0.0096268124554314,Domestically produced inputs
3973,3973,Employment services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",33,0.0039220347040646,Domestically produced inputs
3974,3974,"Travel agency, tour operator and other reservation services and related services","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3975,3975,Security and investigation services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3976,3976,Services to buildings and landscape,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3977,3977,"Office administrative, office support and other business support services","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",13,0.0015450439743285,Domestically produced inputs
3978,3978,Public administration and defence services; compulsory social security services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",68,0.0080817684811029,Domestically produced inputs
3979,3979,Education services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",23,0.0027335393391965,Domestically produced inputs
3980,3980,Human health services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",16,0.0019015925837889,Domestically produced inputs
3981,3981,Residential Care  & Social Work Activities,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3982,3982,"Creative, arts and entertainment services","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3983,3983,"Libraries, archives, museums and other cultural services","Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3984,3984,Gambling and betting services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3985,3985,Sports services and amusement and recreation services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3986,3986,Services furnished by membership organisations,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",7,0.0008319467554076,Domestically produced inputs
3987,3987,Repair services of computers and personal and household goods,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3988,3988,Other personal services,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",3,0.0003565486094604,Domestically produced inputs
3989,3989,Services of households as employers of domestic personnel,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",0,0.0,Domestically produced inputs
3990,3990,"Products of agriculture, hunting and related services","Computer, electronic and optical products",0,0.0,Domestically produced inputs
3991,3991,"Products of forestry, logging and related services","Computer, electronic and optical products",0,0.0,Domestically produced inputs
3992,3992,Fish and other fishing products; aquaculture products; support services to fishing,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
3993,3993,Coal and lignite,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
3994,3994,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
3995,3995,Other mining and quarrying products,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
3996,3996,Mining support services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
3997,3997,Preserved meat and meat products,"Computer, electronic and optical products",53,0.0074146614437604,Domestically produced inputs
3998,3998,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables","Computer, electronic and optical products",33,0.0046166759932848,Domestically produced inputs
3999,3999,Vegetable and animal oils and fats,"Computer, electronic and optical products",2,0.0002797985450475,Domestically produced inputs
4000,4000,Dairy products,"Computer, electronic and optical products",9,0.001259093452714,Domestically produced inputs
4001,4001,"Grain mill products, starches and starch products","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4002,4002,Bakery and farinaceous products,"Computer, electronic and optical products",44,0.0061555679910464,Domestically produced inputs
4003,4003,Other food products,"Computer, electronic and optical products",16,0.0022383883603805,Domestically produced inputs
4004,4004,Prepared animal feeds,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4005,4005,Alcoholic beverages  & Tobacco products,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4006,4006,Soft drinks,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4007,4007,Textiles,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4008,4008,Wearing apparel,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4009,4009,Leather and related products,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4010,4010,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials","Computer, electronic and optical products",2,0.0002797985450475,Domestically produced inputs
4011,4011,Paper and paper products,"Computer, electronic and optical products",42,0.0058757694459988,Domestically produced inputs
4012,4012,Printing and recording services,"Computer, electronic and optical products",1,0.0001398992725237,Domestically produced inputs
4013,4013,Coke and refined petroleum products,"Computer, electronic and optical products",7,0.0009792949076664,Domestically produced inputs
4014,4014,"Paints, varnishes and similar coatings, printing ink and mastics","Computer, electronic and optical products",2,0.0002797985450475,Domestically produced inputs
4015,4015,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4016,4016,Other chemical products,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4017,4017,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15","Computer, electronic and optical products",6,0.0008393956351426,Domestically produced inputs
4018,4018,Petrochemicals - 20.14/16/17/60,"Computer, electronic and optical products",61,0.0085338556239507,Domestically produced inputs
4019,4019,"Dyestuffs, agro-chemicals - 20.12/20","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4020,4020,Basic pharmaceutical products and pharmaceutical preparations,"Computer, electronic and optical products",4,0.0005595970900951,Domestically produced inputs
4021,4021,Rubber and plastic products,"Computer, electronic and optical products",153,0.0214045886961387,Domestically produced inputs
4022,4022,"Cement, lime, plaster and articles of concrete, cement and plaster","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4023,4023,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9","Computer, electronic and optical products",8,0.0011191941801902,Domestically produced inputs
4024,4024,Basic iron and steel,"Computer, electronic and optical products",83,0.0116116396194739,Domestically produced inputs
4025,4025,Other basic metals and casting,"Computer, electronic and optical products",200,0.0279798545047565,Domestically produced inputs
4026,4026,Weapons and ammunition,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4027,4027,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9","Computer, electronic and optical products",322,0.045047565752658,Domestically produced inputs
4028,4028,"Computer, electronic and optical products","Computer, electronic and optical products",1008,0.1410184667039731,Domestically produced inputs
4029,4029,Electrical equipment,"Computer, electronic and optical products",2,0.0002797985450475,Domestically produced inputs
4030,4030,Machinery and equipment n.e.c.,"Computer, electronic and optical products",24,0.0033575825405707,Domestically produced inputs
4031,4031,"Motor vehicles, trailers and semi-trailers","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4032,4032,Ships and boats,"Computer, electronic and optical products",2,0.0002797985450475,Domestically produced inputs
4033,4033,Air and spacecraft and related machinery,"Computer, electronic and optical products",1,0.0001398992725237,Domestically produced inputs
4034,4034,Other transport equipment - 30.2/4/9,"Computer, electronic and optical products",161,0.022523782876329,Domestically produced inputs
4035,4035,Furniture,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4036,4036,Other manufactured goods,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4037,4037,Repair and maintenance of ships and boats,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4038,4038,Repair and maintenance of aircraft and spacecraft,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4039,4039,Rest of repair; Installation - 33.11-14/17/19/20,"Computer, electronic and optical products",115,0.016088416340235,Domestically produced inputs
4040,4040,"Electricity, transmission and distribution","Computer, electronic and optical products",110,0.0153889199776161,Domestically produced inputs
4041,4041,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,"Computer, electronic and optical products",15,0.0020984890878567,Domestically produced inputs
4042,4042,Natural water; water treatment and supply services,"Computer, electronic and optical products",10,0.0013989927252378,Domestically produced inputs
4043,4043,Sewerage services; sewage sludge,"Computer, electronic and optical products",4,0.0005595970900951,Domestically produced inputs
4044,4044,"Waste collection, treatment and disposal services; materials recovery services","Computer, electronic and optical products",9,0.001259093452714,Domestically produced inputs
4045,4045,Remediation services and other waste management services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4046,4046,Construction,"Computer, electronic and optical products",2,0.0002797985450475,Domestically produced inputs
4047,4047,Wholesale and retail trade and repair services of motor vehicles and motorcycles,"Computer, electronic and optical products",96,0.0134303301622831,Domestically produced inputs
4048,4048,"Wholesale trade services, except of motor vehicles and motorcycles","Computer, electronic and optical products",959,0.1341634023503077,Domestically produced inputs
4049,4049,"Retail trade services, except of motor vehicles and motorcycles","Computer, electronic and optical products",247,0.0345551203133743,Domestically produced inputs
4050,4050,Rail transport services,"Computer, electronic and optical products",24,0.0033575825405707,Domestically produced inputs
4051,4051,"Land transport services and transport services via pipelines, excluding rail transport","Computer, electronic and optical products",22,0.0030777839955232,Domestically produced inputs
4052,4052,Water transport services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4053,4053,Air transport services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4054,4054,Warehousing and support services for transportation,"Computer, electronic and optical products",166,0.0232232792389479,Domestically produced inputs
4055,4055,Postal and courier services,"Computer, electronic and optical products",104,0.0145495243424734,Domestically produced inputs
4056,4056,Accommodation services,"Computer, electronic and optical products",33,0.0046166759932848,Domestically produced inputs
4057,4057,Food and beverage serving services,"Computer, electronic and optical products",105,0.0146894236149972,Domestically produced inputs
4058,4058,Publishing services,"Computer, electronic and optical products",17,0.0023782876329043,Domestically produced inputs
4059,4059,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4060,4060,Telecommunications services,"Computer, electronic and optical products",95,0.0132904308897593,Domestically produced inputs
4061,4061,"Computer programming, consultancy and related services","Computer, electronic and optical products",920,0.1287073307218802,Domestically produced inputs
4062,4062,Information services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4063,4063,"Financial services, except insurance and pension funding","Computer, electronic and optical products",181,0.0253217683268047,Domestically produced inputs
4064,4064,"Insurance, reinsurance and pension funding services, except compulsory social security","Computer, electronic and optical products",22,0.0030777839955232,Domestically produced inputs
4065,4065,Services auxiliary to financial services and insurance services,"Computer, electronic and optical products",111,0.0155288192501399,Domestically produced inputs
4066,4066,Real estate services on a fee or contract basis,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4067,4067,Owner-Occupiers' Housing Services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4068,4068,"Real estate services, excluding on a fee or contract basis and imputed rent","Computer, electronic and optical products",146,0.0204252937884723,Domestically produced inputs
4069,4069,Legal services,"Computer, electronic and optical products",267,0.03735310576385,Domestically produced inputs
4070,4070,"Accounting, bookkeeping and auditing services; tax consulting services","Computer, electronic and optical products",232,0.0324566312255176,Domestically produced inputs
4071,4071,Services of head offices; management consulting services,"Computer, electronic and optical products",110,0.0153889199776161,Domestically produced inputs
4072,4072,Architectural and engineering services; technical testing and analysis services,"Computer, electronic and optical products",3,0.0004196978175713,Domestically produced inputs
4073,4073,Scientific research and development services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4074,4074,Advertising and market research services,"Computer, electronic and optical products",140,0.0195858981533296,Domestically produced inputs
4075,4075,"Other professional, scientific and technical services","Computer, electronic and optical products",91,0.0127308337996642,Domestically produced inputs
4076,4076,Veterinary services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4077,4077,Rental and leasing services,"Computer, electronic and optical products",22,0.0030777839955232,Domestically produced inputs
4078,4078,Employment services,"Computer, electronic and optical products",149,0.0208449916060436,Domestically produced inputs
4079,4079,"Travel agency, tour operator and other reservation services and related services","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4080,4080,Security and investigation services,"Computer, electronic and optical products",1,0.0001398992725237,Domestically produced inputs
4081,4081,Services to buildings and landscape,"Computer, electronic and optical products",36,0.0050363738108561,Domestically produced inputs
4082,4082,"Office administrative, office support and other business support services","Computer, electronic and optical products",121,0.0169278119753777,Domestically produced inputs
4083,4083,Public administration and defence services; compulsory social security services,"Computer, electronic and optical products",11,0.0015388919977616,Domestically produced inputs
4084,4084,Education services,"Computer, electronic and optical products",130,0.0181869054280917,Domestically produced inputs
4085,4085,Human health services,"Computer, electronic and optical products",57,0.0079742585338556,Domestically produced inputs
4086,4086,Residential Care  & Social Work Activities,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4087,4087,"Creative, arts and entertainment services","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4088,4088,"Libraries, archives, museums and other cultural services","Computer, electronic and optical products",0,0.0,Domestically produced inputs
4089,4089,Gambling and betting services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4090,4090,Sports services and amusement and recreation services,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4091,4091,Services furnished by membership organisations,"Computer, electronic and optical products",8,0.0011191941801902,Domestically produced inputs
4092,4092,Repair services of computers and personal and household goods,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4093,4093,Other personal services,"Computer, electronic and optical products",11,0.0015388919977616,Domestically produced inputs
4094,4094,Services of households as employers of domestic personnel,"Computer, electronic and optical products",0,0.0,Domestically produced inputs
4095,4095,"Products of agriculture, hunting and related services",Electrical equipment,0,0.0,Domestically produced inputs
4096,4096,"Products of forestry, logging and related services",Electrical equipment,0,0.0,Domestically produced inputs
4097,4097,Fish and other fishing products; aquaculture products; support services to fishing,Electrical equipment,0,0.0,Domestically produced inputs
4098,4098,Coal and lignite,Electrical equipment,0,0.0,Domestically produced inputs
4099,4099,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,Electrical equipment,0,0.0,Domestically produced inputs
4100,4100,Other mining and quarrying products,Electrical equipment,0,0.0,Domestically produced inputs
4101,4101,Mining support services,Electrical equipment,0,0.0,Domestically produced inputs
4102,4102,Preserved meat and meat products,Electrical equipment,46,0.0087535680304471,Domestically produced inputs
4103,4103,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables",Electrical equipment,30,0.005708848715509,Domestically produced inputs
4104,4104,Vegetable and animal oils and fats,Electrical equipment,3,0.0005708848715509,Domestically produced inputs
4105,4105,Dairy products,Electrical equipment,7,0.0013320647002854,Domestically produced inputs
4106,4106,"Grain mill products, starches and starch products",Electrical equipment,0,0.0,Domestically produced inputs
4107,4107,Bakery and farinaceous products,Electrical equipment,39,0.0074215033301617,Domestically produced inputs
4108,4108,Other food products,Electrical equipment,13,0.0024738344433872,Domestically produced inputs
4109,4109,Prepared animal feeds,Electrical equipment,0,0.0,Domestically produced inputs
4110,4110,Alcoholic beverages  & Tobacco products,Electrical equipment,0,0.0,Domestically produced inputs
4111,4111,Soft drinks,Electrical equipment,0,0.0,Domestically produced inputs
4112,4112,Textiles,Electrical equipment,1,0.0001902949571836,Domestically produced inputs
4113,4113,Wearing apparel,Electrical equipment,0,0.0,Domestically produced inputs
4114,4114,Leather and related products,Electrical equipment,0,0.0,Domestically produced inputs
4115,4115,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",Electrical equipment,14,0.0026641294005708,Domestically produced inputs
4116,4116,Paper and paper products,Electrical equipment,40,0.0076117982873453,Domestically produced inputs
4117,4117,Printing and recording services,Electrical equipment,0,0.0,Domestically produced inputs
4118,4118,Coke and refined petroleum products,Electrical equipment,11,0.0020932445290199,Domestically produced inputs
4119,4119,"Paints, varnishes and similar coatings, printing ink and mastics",Electrical equipment,18,0.0034253092293054,Domestically produced inputs
4120,4120,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Electrical equipment,3,0.0005708848715509,Domestically produced inputs
4121,4121,Other chemical products,Electrical equipment,0,0.0,Domestically produced inputs
4122,4122,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15",Electrical equipment,0,0.0,Domestically produced inputs
4123,4123,Petrochemicals - 20.14/16/17/60,Electrical equipment,90,0.0171265461465271,Domestically produced inputs
4124,4124,"Dyestuffs, agro-chemicals - 20.12/20",Electrical equipment,0,0.0,Domestically produced inputs
4125,4125,Basic pharmaceutical products and pharmaceutical preparations,Electrical equipment,0,0.0,Domestically produced inputs
4126,4126,Rubber and plastic products,Electrical equipment,248,0.0471931493815413,Domestically produced inputs
4127,4127,"Cement, lime, plaster and articles of concrete, cement and plaster",Electrical equipment,0,0.0,Domestically produced inputs
4128,4128,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9",Electrical equipment,115,0.0218839200761179,Domestically produced inputs
4129,4129,Basic iron and steel,Electrical equipment,314,0.0597526165556612,Domestically produced inputs
4130,4130,Other basic metals and casting,Electrical equipment,15,0.0028544243577545,Domestically produced inputs
4131,4131,Weapons and ammunition,Electrical equipment,0,0.0,Domestically produced inputs
4132,4132,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",Electrical equipment,242,0.0460513796384395,Domestically produced inputs
4133,4133,"Computer, electronic and optical products",Electrical equipment,148,0.0281636536631779,Domestically produced inputs
4134,4134,Electrical equipment,Electrical equipment,3,0.0005708848715509,Domestically produced inputs
4135,4135,Machinery and equipment n.e.c.,Electrical equipment,704,0.1339676498572787,Domestically produced inputs
4136,4136,"Motor vehicles, trailers and semi-trailers",Electrical equipment,0,0.0,Domestically produced inputs
4137,4137,Ships and boats,Electrical equipment,0,0.0,Domestically produced inputs
4138,4138,Air and spacecraft and related machinery,Electrical equipment,6,0.0011417697431018,Domestically produced inputs
4139,4139,Other transport equipment - 30.2/4/9,Electrical equipment,11,0.0020932445290199,Domestically produced inputs
4140,4140,Furniture,Electrical equipment,0,0.0,Domestically produced inputs
4141,4141,Other manufactured goods,Electrical equipment,0,0.0,Domestically produced inputs
4142,4142,Repair and maintenance of ships and boats,Electrical equipment,0,0.0,Domestically produced inputs
4143,4143,Repair and maintenance of aircraft and spacecraft,Electrical equipment,1,0.0001902949571836,Domestically produced inputs
4144,4144,Rest of repair; Installation - 33.11-14/17/19/20,Electrical equipment,112,0.021313035204567,Domestically produced inputs
