,input requirements,industry,value,proportion
6411,Mining support services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6412,Preserved meat and meat products,"Land transport services and transport services via pipelines, excluding rail transport",274,0.010345869204047727
6413,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables","Land transport services and transport services via pipelines, excluding rail transport",259,0.00977948950309621
6414,Vegetable and animal oils and fats,"Land transport services and transport services via pipelines, excluding rail transport",24,0.0009062075215224287
6415,Dairy products,"Land transport services and transport services via pipelines, excluding rail transport",139,0.005248451895484066
6416,"Grain mill products, starches and starch products","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6417,Bakery and farinaceous products,"Land transport services and transport services via pipelines, excluding rail transport",336,0.012686905301314002
6418,Other food products,"Land transport services and transport services via pipelines, excluding rail transport",137,0.005172934602023864
6419,Prepared animal feeds,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6420,Alcoholic beverages  & Tobacco products,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6421,Soft drinks,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6422,Textiles,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6423,Wearing apparel,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6424,Leather and related products,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6425,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6426,Paper and paper products,"Land transport services and transport services via pipelines, excluding rail transport",123,0.004644313547802446
6427,Printing and recording services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6428,Coke and refined petroleum products,"Land transport services and transport services via pipelines, excluding rail transport",5065,0.19124754568796254
6429,"Paints, varnishes and similar coatings, printing ink and mastics","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6430,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6431,Other chemical products,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6432,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6433,Petrochemicals - 20.14/16/17/60,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6434,"Dyestuffs, agro-chemicals - 20.12/20","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6435,Basic pharmaceutical products and pharmaceutical preparations,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6436,Rubber and plastic products,"Land transport services and transport services via pipelines, excluding rail transport",481,0.018161909077178674
6437,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6438,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6439,Basic iron and steel,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6440,Other basic metals and casting,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6441,Weapons and ammunition,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6442,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6443,"Computer, electronic and optical products","Land transport services and transport services via pipelines, excluding rail transport",125,0.004719830841262649
6444,Electrical equipment,"Land transport services and transport services via pipelines, excluding rail transport",33,0.0012460353420933393
6445,Machinery and equipment n.e.c.,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6446,"Motor vehicles, trailers and semi-trailers","Land transport services and transport services via pipelines, excluding rail transport",1773,0.06694608065246942
6447,Ships and boats,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6448,Air and spacecraft and related machinery,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6449,Other transport equipment - 30.2/4/9,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6450,Furniture,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6451,Other manufactured goods,"Land transport services and transport services via pipelines, excluding rail transport",95,0.003587071439359613
6452,Repair and maintenance of ships and boats,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6453,Repair and maintenance of aircraft and spacecraft,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6454,Rest of repair; Installation - 33.11-14/17/19/20,"Land transport services and transport services via pipelines, excluding rail transport",153,0.005777072949705483
6455,"Electricity, transmission and distribution","Land transport services and transport services via pipelines, excluding rail transport",135,0.005097417308563661
6456,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,"Land transport services and transport services via pipelines, excluding rail transport",12,0.00045310376076121433
6457,Natural water; water treatment and supply services,"Land transport services and transport services via pipelines, excluding rail transport",23,0.0008684488747923274
6458,Sewerage services; sewage sludge,"Land transport services and transport services via pipelines, excluding rail transport",32,0.0012082766953632382
6459,"Waste collection, treatment and disposal services; materials recovery services","Land transport services and transport services via pipelines, excluding rail transport",194,0.0073251774656396314
6460,Remediation services and other waste management services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6461,Construction,"Land transport services and transport services via pipelines, excluding rail transport",21,0.0007929315813321251
6462,Wholesale and retail trade and repair services of motor vehicles and motorcycles,"Land transport services and transport services via pipelines, excluding rail transport",1526,0.05761969491013442
6463,"Wholesale trade services, except of motor vehicles and motorcycles","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6464,"Retail trade services, except of motor vehicles and motorcycles","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6465,Rail transport services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6466,"Land transport services and transport services via pipelines, excluding rail transport","Land transport services and transport services via pipelines, excluding rail transport",6375,0.2407113729043951
6467,Water transport services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6468,Air transport services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6469,Warehousing and support services for transportation,"Land transport services and transport services via pipelines, excluding rail transport",711,0.02684639782510195
6470,Postal and courier services,"Land transport services and transport services via pipelines, excluding rail transport",210,0.00792931581332125
6471,Accommodation services,"Land transport services and transport services via pipelines, excluding rail transport",40,0.0015103458692040477
6472,Food and beverage serving services,"Land transport services and transport services via pipelines, excluding rail transport",28,0.0010572421084428334
6473,Publishing services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6474,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6475,Telecommunications services,"Land transport services and transport services via pipelines, excluding rail transport",170,0.006418969944117203
6476,"Computer programming, consultancy and related services","Land transport services and transport services via pipelines, excluding rail transport",229,0.008646730101193174
6477,Information services,"Land transport services and transport services via pipelines, excluding rail transport",50,0.0018879323365050596
6478,"Financial services, except insurance and pension funding","Land transport services and transport services via pipelines, excluding rail transport",892,0.033680712883250266
6479,"Insurance, reinsurance and pension funding services, except compulsory social security","Land transport services and transport services via pipelines, excluding rail transport",148,0.005588279716054976
6480,Services auxiliary to financial services and insurance services,"Land transport services and transport services via pipelines, excluding rail transport",120,0.004531037607612143
6481,"Real estate services, excluding on a fee or contract basis and excluding imputed rent","Land transport services and transport services via pipelines, excluding rail transport",508,0.019181392538891406
6482,Imputed rents of owner-occupied dwellings,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6483,Real estate activities on a fee or contract basis,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6484,Legal services,"Land transport services and transport services via pipelines, excluding rail transport",59,0.0022277601570759704
6485,"Accounting, bookkeeping and auditing services; tax consulting services","Land transport services and transport services via pipelines, excluding rail transport",147,0.005550521069324876
6486,Services of head offices; management consulting services,"Land transport services and transport services via pipelines, excluding rail transport",100,0.0037758646730101193
6487,Architectural and engineering services; technical testing and analysis services,"Land transport services and transport services via pipelines, excluding rail transport",51,0.001925690983235161
6488,Scientific research and development services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6489,Advertising and market research services,"Land transport services and transport services via pipelines, excluding rail transport",117,0.004417761667421839
6490,"Other professional, scientific and technical services","Land transport services and transport services via pipelines, excluding rail transport",337,0.012724663948044102
6491,Veterinary services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6492,Rental and leasing services,"Land transport services and transport services via pipelines, excluding rail transport",964,0.03639933544781755
6493,Employment services,"Land transport services and transport services via pipelines, excluding rail transport",1462,0.055203141519407944
6494,"Travel agency, tour operator and other reservation services and related services","Land transport services and transport services via pipelines, excluding rail transport",27,0.0010194834617127321
6495,Security and investigation services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6496,Services to buildings and landscape,"Land transport services and transport services via pipelines, excluding rail transport",70,0.0026431052711070836
6497,"Office administrative, office support and other business support services","Land transport services and transport services via pipelines, excluding rail transport",622,0.02348587826612294
6498,Public administration and defence services; compulsory social security services,"Land transport services and transport services via pipelines, excluding rail transport",2016,0.076121431807884
6499,Education services,"Land transport services and transport services via pipelines, excluding rail transport",68,0.002567587977646881
6500,Human health services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6501,Residential Care  & Social Work Activities,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6502,"Creative, arts and entertainment services","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6503,"Libraries, archives, museums and other cultural services","Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6504,Gambling and betting services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6505,Sports services and amusement and recreation services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6506,Services furnished by membership organisations,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6507,Repair services of computers and personal and household goods,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6508,Other personal services,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6509,Services of households as employers of domestic personnel,"Land transport services and transport services via pipelines, excluding rail transport",0,0.0
6510,"Products of agriculture, hunting and related services",Water Transport,0,0.0
6511,"Products of forestry, logging and related services",Water Transport,0,0.0
6512,Fish and other fishing products; aquaculture products; support services to fishing,Water Transport,0,0.0
6513,Coal and lignite,Water Transport,0,0.0
6514,Crude Petroleum And Natural Gas & Metal Ores,Water Transport,0,0.0
6515,Other mining and quarrying products,Water Transport,0,0.0
6516,Mining support services,Water Transport,0,0.0
6517,Preserved meat and meat products,Water Transport,22,0.002777427092538821
6518,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables",Water Transport,15,0.0018937002903673778
6519,Vegetable and animal oils and fats,Water Transport,1,0.00012624668602449185
6520,Dairy products,Water Transport,14,0.001767453604342886
6521,"Grain mill products, starches and starch products",Water Transport,0,0.0
6522,Bakery and farinaceous products,Water Transport,20,0.002524933720489837
6523,Other food products,Water Transport,8,0.0010099734881959348
6524,Prepared animal feeds,Water Transport,0,0.0
6525,Alcoholic beverages  & Tobacco products,Water Transport,12,0.0015149602322939023
6526,Soft drinks,Water Transport,4,0.0005049867440979674
6527,Textiles,Water Transport,0,0.0
6528,Wearing apparel,Water Transport,0,0.0
6529,Leather and related products,Water Transport,0,0.0
6530,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",Water Transport,0,0.0
6531,Paper and paper products,Water Transport,2,0.0002524933720489837
6532,Printing and recording services,Water Transport,0,0.0
6533,Coke and refined petroleum products,Water Transport,909,0.1147582375962631
6534,"Paints, varnishes and similar coatings, printing ink and mastics",Water Transport,0,0.0
6535,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Water Transport,0,0.0
6536,Other chemical products,Water Transport,0,0.0
6537,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15",Water Transport,0,0.0
6538,Petrochemicals - 20.14/16/17/60,Water Transport,0,0.0
6539,"Dyestuffs, agro-chemicals - 20.12/20",Water Transport,0,0.0
6540,Basic pharmaceutical products and pharmaceutical preparations,Water Transport,0,0.0
6541,Rubber and plastic products,Water Transport,0,0.0
6542,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Water Transport,0,0.0
6543,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9",Water Transport,0,0.0
6544,Basic iron and steel,Water Transport,0,0.0
6545,Other basic metals and casting,Water Transport,0,0.0
6546,Weapons and ammunition,Water Transport,0,0.0
6547,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",Water Transport,0,0.0
6548,"Computer, electronic and optical products",Water Transport,27,0.00340866052266128
6549,Electrical equipment,Water Transport,0,0.0
6550,Machinery and equipment n.e.c.,Water Transport,2,0.0002524933720489837
6551,"Motor vehicles, trailers and semi-trailers",Water Transport,0,0.0
6552,Ships and boats,Water Transport,248,0.03130917813407398
6553,Air and spacecraft and related machinery,Water Transport,0,0.0
6554,Other transport equipment - 30.2/4/9,Water Transport,0,0.0
6555,Furniture,Water Transport,0,0.0
6556,Other manufactured goods,Water Transport,142,0.017927029415477844
6557,Repair and maintenance of ships and boats,Water Transport,136,0.017169549299330893
6558,Repair and maintenance of aircraft and spacecraft,Water Transport,0,0.0
6559,Rest of repair; Installation - 33.11-14/17/19/20,Water Transport,34,0.004292387324832723
6560,"Electricity, transmission and distribution",Water Transport,21,0.002651180406514329
6561,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,Water Transport,0,0.0
6562,Natural water; water treatment and supply services,Water Transport,11,0.0013887135462694105
6563,Sewerage services; sewage sludge,Water Transport,0,0.0
6564,"Waste collection, treatment and disposal services; materials recovery services",Water Transport,15,0.0018937002903673778
6565,Remediation services and other waste management services,Water Transport,0,0.0
6566,Construction,Water Transport,4,0.0005049867440979674
6567,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Water Transport,10,0.0012624668602449186
6568,"Wholesale trade services, except of motor vehicles and motorcycles",Water Transport,0,0.0
6569,"Retail trade services, except of motor vehicles and motorcycles",Water Transport,0,0.0
6570,Rail transport services,Water Transport,0,0.0
6571,"Land transport services and transport services via pipelines, excluding rail transport",Water Transport,76,0.00959474813786138
6572,Water transport services,Water Transport,1586,0.2002272440348441
6573,Air transport services,Water Transport,372,0.04696376720111097
6574,Warehousing and support services for transportation,Water Transport,1105,0.1395025880570635
6575,Postal and courier services,Water Transport,2,0.0002524933720489837
6576,Accommodation services,Water Transport,0,0.0
6577,Food and beverage serving services,Water Transport,12,0.0015149602322939023
6578,Publishing services,Water Transport,0,0.0
6579,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",Water Transport,0,0.0
6580,Telecommunications services,Water Transport,108,0.01363464209064512
6581,"Computer programming, consultancy and related services",Water Transport,159,0.020073223077894206
6582,Information services,Water Transport,0,0.0
6583,"Financial services, except insurance and pension funding",Water Transport,173,0.02184067668223709
6584,"Insurance, reinsurance and pension funding services, except compulsory social security",Water Transport,60,0.007574801161469511
6585,Services auxiliary to financial services and insurance services,Water Transport,568,0.07170811766191137
6586,"Real estate services, excluding on a fee or contract basis and excluding imputed rent",Water Transport,94,0.011867188486302235
6587,Imputed rents of owner-occupied dwellings,Water Transport,0,0.0
6588,Real estate activities on a fee or contract basis,Water Transport,0,0.0
6589,Legal services,Water Transport,32,0.004039893952783739
6590,"Accounting, bookkeeping and auditing services; tax consulting services",Water Transport,44,0.005554854185077642
6591,Services of head offices; management consulting services,Water Transport,14,0.001767453604342886
6592,Architectural and engineering services; technical testing and analysis services,Water Transport,16,0.0020199469763918696
6593,Scientific research and development services,Water Transport,0,0.0
6594,Advertising and market research services,Water Transport,77,0.009720994823885873
6595,"Other professional, scientific and technical services",Water Transport,34,0.004292387324832723
6596,Veterinary services,Water Transport,0,0.0
6597,Rental and leasing services,Water Transport,442,0.0558010352228254
6598,Employment services,Water Transport,136,0.017169549299330893
6599,"Travel agency, tour operator and other reservation services and related services",Water Transport,1119,0.1412700416614064
6600,Security and investigation services,Water Transport,0,0.0
6601,Services to buildings and landscape,Water Transport,0,0.0
6602,"Office administrative, office support and other business support services",Water Transport,0,0.0
6603,Public administration and defence services; compulsory social security services,Water Transport,24,0.0030299204645878046
6604,Education services,Water Transport,11,0.0013887135462694105
6605,Human health services,Water Transport,0,0.0
6606,Residential Care  & Social Work Activities,Water Transport,0,0.0
6607,"Creative, arts and entertainment services",Water Transport,0,0.0
6608,"Libraries, archives, museums and other cultural services",Water Transport,0,0.0
6609,Gambling and betting services,Water Transport,0,0.0
6610,Sports services and amusement and recreation services,Water Transport,0,0.0
6611,Services furnished by membership organisations,Water Transport,0,0.0
6612,Repair services of computers and personal and household goods,Water Transport,0,0.0
6613,Other personal services,Water Transport,0,0.0
6614,Services of households as employers of domestic personnel,Water Transport,0,0.0
6615,"Products of agriculture, hunting and related services",Air Transport,0,0.0
6616,"Products of forestry, logging and related services",Air Transport,0,0.0
6617,Fish and other fishing products; aquaculture products; support services to fishing,Air Transport,0,0.0
6618,Coal and lignite,Air Transport,0,0.0
6619,Crude Petroleum And Natural Gas & Metal Ores,Air Transport,0,0.0
6620,Other mining and quarrying products,Air Transport,0,0.0
6621,Mining support services,Air Transport,0,0.0
6622,Preserved meat and meat products,Air Transport,8,0.00038077106139933366
6623,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables",Air Transport,5,0.00023798191337458352
6624,Vegetable and animal oils and fats,Air Transport,1,4.759638267491671e-05
6625,Dairy products,Air Transport,5,0.00023798191337458352
6626,"Grain mill products, starches and starch products",Air Transport,0,0.0
6627,Bakery and farinaceous products,Air Transport,7,0.00033317467872441694
6628,Other food products,Air Transport,4,0.00019038553069966683
6629,Prepared animal feeds,Air Transport,0,0.0
6630,Alcoholic beverages  & Tobacco products,Air Transport,0,0.0
6631,Soft drinks,Air Transport,0,0.0
6632,Textiles,Air Transport,0,0.0
6633,Wearing apparel,Air Transport,3,0.0001427891480247501
6634,Leather and related products,Air Transport,0,0.0
6635,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",Air Transport,0,0.0
6636,Paper and paper products,Air Transport,11,0.0005235602094240838
6637,Printing and recording services,Air Transport,0,0.0
6638,Coke and refined petroleum products,Air Transport,6288,0.29928605425987626
6639,"Paints, varnishes and similar coatings, printing ink and mastics",Air Transport,0,0.0
6640,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Air Transport,0,0.0
6641,Other chemical products,Air Transport,0,0.0
6642,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15",Air Transport,0,0.0
6643,Petrochemicals - 20.14/16/17/60,Air Transport,0,0.0
6644,"Dyestuffs, agro-chemicals - 20.12/20",Air Transport,0,0.0
6645,Basic pharmaceutical products and pharmaceutical preparations,Air Transport,0,0.0
6646,Rubber and plastic products,Air Transport,0,0.0
6647,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Air Transport,0,0.0
6648,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9",Air Transport,0,0.0
6649,Basic iron and steel,Air Transport,0,0.0
6650,Other basic metals and casting,Air Transport,0,0.0
6651,Weapons and ammunition,Air Transport,0,0.0
6652,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",Air Transport,0,0.0
6653,"Computer, electronic and optical products",Air Transport,3,0.0001427891480247501
6654,Electrical equipment,Air Transport,0,0.0
6655,Machinery and equipment n.e.c.,Air Transport,0,0.0
6656,"Motor vehicles, trailers and semi-trailers",Air Transport,0,0.0
6657,Ships and boats,Air Transport,0,0.0
6658,Air and spacecraft and related machinery,Air Transport,558,0.026558781532603524
6659,Other transport equipment - 30.2/4/9,Air Transport,0,0.0
6660,Furniture,Air Transport,0,0.0
6661,Other manufactured goods,Air Transport,10,0.00047596382674916705
6662,Repair and maintenance of ships and boats,Air Transport,0,0.0
6663,Repair and maintenance of aircraft and spacecraft,Air Transport,3473,0.16530223702998573
6664,Rest of repair; Installation - 33.11-14/17/19/20,Air Transport,11,0.0005235602094240838
6665,"Electricity, transmission and distribution",Air Transport,24,0.0011423131841980009
6666,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,Air Transport,17,0.000809138505473584
6667,Natural water; water treatment and supply services,Air Transport,4,0.00019038553069966683
6668,Sewerage services; sewage sludge,Air Transport,3,0.0001427891480247501
6669,"Waste collection, treatment and disposal services; materials recovery services",Air Transport,1,4.759638267491671e-05
6670,Remediation services and other waste management services,Air Transport,0,0.0
6671,Construction,Air Transport,0,0.0
6672,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Air Transport,3,0.0001427891480247501
6673,"Wholesale trade services, except of motor vehicles and motorcycles",Air Transport,0,0.0
6674,"Retail trade services, except of motor vehicles and motorcycles",Air Transport,0,0.0
6675,Rail transport services,Air Transport,61,0.002903379343169919
6676,"Land transport services and transport services via pipelines, excluding rail transport",Air Transport,105,0.004997620180866254
6677,Water transport services,Air Transport,0,0.0
6678,Air transport services,Air Transport,4306,0.20495002379819133
6679,Warehousing and support services for transportation,Air Transport,298,0.014183722037125179
6680,Postal and courier services,Air Transport,6,0.0002855782960495002
6681,Accommodation services,Air Transport,698,0.03322227510709186
6682,Food and beverage serving services,Air Transport,379,0.01803902903379343
6683,Publishing services,Air Transport,0,0.0
6684,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",Air Transport,1,4.759638267491671e-05
6685,Telecommunications services,Air Transport,52,0.0024750118990956686
6686,"Computer programming, consultancy and related services",Air Transport,145,0.006901475487862923
6687,Information services,Air Transport,18,0.0008567348881485008
6688,"Financial services, except insurance and pension funding",Air Transport,314,0.014945264159923847
6689,"Insurance, reinsurance and pension funding services, except compulsory social security",Air Transport,232,0.011042360780580676
6690,Services auxiliary to financial services and insurance services,Air Transport,425,0.0202284626368396
6691,"Real estate services, excluding on a fee or contract basis and excluding imputed rent",Air Transport,676,0.032175154688243696
6692,Imputed rents of owner-occupied dwellings,Air Transport,0,0.0
6693,Real estate activities on a fee or contract basis,Air Transport,0,0.0
6694,Legal services,Air Transport,70,0.0033317467872441696
6695,"Accounting, bookkeeping and auditing services; tax consulting services",Air Transport,17,0.000809138505473584
6696,Services of head offices; management consulting services,Air Transport,136,0.006473108043788672
6697,Architectural and engineering services; technical testing and analysis services,Air Transport,23,0.0010947168015230842
6698,Scientific research and development services,Air Transport,0,0.0
6699,Advertising and market research services,Air Transport,200,0.00951927653498334
6700,"Other professional, scientific and technical services",Air Transport,5,0.00023798191337458352
6701,Veterinary services,Air Transport,0,0.0
6702,Rental and leasing services,Air Transport,1902,0.09052831984769158
6703,Employment services,Air Transport,23,0.0010947168015230842
6704,"Travel agency, tour operator and other reservation services and related services",Air Transport,119,0.005663969538315088
6705,Security and investigation services,Air Transport,21,0.000999524036173251
6706,Services to buildings and landscape,Air Transport,127,0.006044740599714422
6707,"Office administrative, office support and other business support services",Air Transport,88,0.004188481675392671
6708,Public administration and defence services; compulsory social security services,Air Transport,95,0.004521656354117087
6709,Education services,Air Transport,26,0.0012375059495478343
6710,Human health services,Air Transport,0,0.0
6711,Residential Care  & Social Work Activities,Air Transport,0,0.0
6712,"Creative, arts and entertainment services",Air Transport,0,0.0
6713,"Libraries, archives, museums and other cultural services",Air Transport,0,0.0
6714,Gambling and betting services,Air Transport,0,0.0
6715,Sports services and amusement and recreation services,Air Transport,0,0.0
6716,Services furnished by membership organisations,Air Transport,3,0.0001427891480247501
6717,Repair services of computers and personal and household goods,Air Transport,0,0.0
6718,Other personal services,Air Transport,0,0.0
6719,Services of households as employers of domestic personnel,Air Transport,0,0.0
6720,"Products of agriculture, hunting and related services",Warehousing And Support Activities For Transportation,0,0.0
6721,"Products of forestry, logging and related services",Warehousing And Support Activities For Transportation,0,0.0
6722,Fish and other fishing products; aquaculture products; support services to fishing,Warehousing And Support Activities For Transportation,0,0.0
6723,Coal and lignite,Warehousing And Support Activities For Transportation,0,0.0
6724,Crude Petroleum And Natural Gas & Metal Ores,Warehousing And Support Activities For Transportation,0,0.0
6725,Other mining and quarrying products,Warehousing And Support Activities For Transportation,7,0.00025346706738603035
6726,Mining support services,Warehousing And Support Activities For Transportation,0,0.0
6727,Preserved meat and meat products,Warehousing And Support Activities For Transportation,276,0.009993844371220625
6728,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables",Warehousing And Support Activities For Transportation,268,0.009704167722779447
6729,Vegetable and animal oils and fats,Warehousing And Support Activities For Transportation,25,0.0009052395263786797
6730,Dairy products,Warehousing And Support Activities For Transportation,139,0.00503313176666546
6731,"Grain mill products, starches and starch products",Warehousing And Support Activities For Transportation,0,0.0
6732,Bakery and farinaceous products,Warehousing And Support Activities For Transportation,339,0.012275047977694898
6733,Other food products,Warehousing And Support Activities For Transportation,145,0.005250389252996343
6734,Prepared animal feeds,Warehousing And Support Activities For Transportation,0,0.0
6735,Alcoholic beverages  & Tobacco products,Warehousing And Support Activities For Transportation,5,0.00018104790527573596
6736,Soft drinks,Warehousing And Support Activities For Transportation,4,0.00014483832422058877
6737,Textiles,Warehousing And Support Activities For Transportation,0,0.0
6738,Wearing apparel,Warehousing And Support Activities For Transportation,0,0.0
6739,Leather and related products,Warehousing And Support Activities For Transportation,0,0.0
6740,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",Warehousing And Support Activities For Transportation,2,7.241916211029438e-05
6741,Paper and paper products,Warehousing And Support Activities For Transportation,282,0.010211101857551507
6742,Printing and recording services,Warehousing And Support Activities For Transportation,11,0.0003983053916066191
6743,Coke and refined petroleum products,Warehousing And Support Activities For Transportation,1106,0.040047796646992796
6744,"Paints, varnishes and similar coatings, printing ink and mastics",Warehousing And Support Activities For Transportation,0,0.0
6745,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Warehousing And Support Activities For Transportation,0,0.0
6746,Other chemical products,Warehousing And Support Activities For Transportation,4,0.00014483832422058877
6747,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15",Warehousing And Support Activities For Transportation,0,0.0
6748,Petrochemicals - 20.14/16/17/60,Warehousing And Support Activities For Transportation,0,0.0
6749,"Dyestuffs, agro-chemicals - 20.12/20",Warehousing And Support Activities For Transportation,0,0.0
6750,Basic pharmaceutical products and pharmaceutical preparations,Warehousing And Support Activities For Transportation,0,0.0
6751,Rubber and plastic products,Warehousing And Support Activities For Transportation,364,0.013180287504073579
6752,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Warehousing And Support Activities For Transportation,0,0.0
6753,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9",Warehousing And Support Activities For Transportation,4,0.00014483832422058877
6754,Basic iron and steel,Warehousing And Support Activities For Transportation,0,0.0
6755,Other basic metals and casting,Warehousing And Support Activities For Transportation,0,0.0
6756,Weapons and ammunition,Warehousing And Support Activities For Transportation,0,0.0
6757,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",Warehousing And Support Activities For Transportation,4,0.00014483832422058877
6758,"Computer, electronic and optical products",Warehousing And Support Activities For Transportation,301,0.010899083897599304
6759,Electrical equipment,Warehousing And Support Activities For Transportation,4,0.00014483832422058877
6760,Machinery and equipment n.e.c.,Warehousing And Support Activities For Transportation,81,0.0029329760654669226
6761,"Motor vehicles, trailers and semi-trailers",Warehousing And Support Activities For Transportation,471,0.017054712676974327
6762,Ships and boats,Warehousing And Support Activities For Transportation,0,0.0
6763,Air and spacecraft and related machinery,Warehousing And Support Activities For Transportation,0,0.0
6764,Other transport equipment - 30.2/4/9,Warehousing And Support Activities For Transportation,0,0.0
6765,Furniture,Warehousing And Support Activities For Transportation,0,0.0
6766,Other manufactured goods,Warehousing And Support Activities For Transportation,122,0.004417568888727958
6767,Repair and maintenance of ships and boats,Warehousing And Support Activities For Transportation,4,0.00014483832422058877
